,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
4201,스타코프,명지삼정그린코아 더베스트 아파트,6,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4202,스타코프,명지삼정그린코아 더베스트 아파트,7,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4203,스타코프,명지삼정그린코아 더베스트 아파트,8,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4204,스타코프,명지삼정그린코아 더베스트 아파트,9,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4205,스타코프,명지삼정그린코아 더베스트 아파트,10,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4206,스타코프,명지삼정그린코아 더베스트 아파트,11,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4207,스타코프,명지삼정그린코아 더베스트 아파트,12,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4208,스타코프,명지삼정그린코아 더베스트 아파트,13,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4209,스타코프,명지삼정그린코아 더베스트 아파트,14,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트)
4210,스타코프,모전우체국,1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 6-3모전우체국(739-4 모전우체국),해당 시설 정책에 따라 이용이 불가할 수 있습니다,정관읍 모전1길 6-3모전우체국(739-4 모전우체국)
4211,스타코프,문현베스티움,1,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4212,스타코프,문현베스티움,2,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4213,스타코프,문현베스티움,3,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4214,스타코프,문현베스티움,4,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4215,스타코프,문현베스티움,5,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4216,스타코프,문현베스티움,6,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4217,스타코프,문현베스티움,7,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4218,스타코프,문현베스티움,8,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움(문현베스티움 아파트),해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트)
4219,스타코프,범천동 건오힐타워,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 711범천동 건오힐타워(범천동 건오힐타워),해당 시설 정책에 따라 이용이 불가할 수 있습니다., 가야대로 711범천동 건오힐타워(범천동 건오힐타워)
4220,스타코프,부산 강서구 녹산산단361로 12 (저압수용가),1,AC완속,부산광역시,강서구,부산광역시 강서구 녹산산단361로 12부산 강서구 녹산산단361로 12 (저압수용가)(송정동 1635-8),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,녹산산단361로 12부산 강서구 녹산산단361로 12 (저압수용가)(송정동 1635-8)
4221,스타코프,부산 금정구 금강로709번길 21 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 금강로709번길 21부산 금정구 금강로709번길 21(975-34 동보빌라),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,금강로709번길 21부산 금정구 금강로709번길 21(975-34 동보빌라)
4222,스타코프,부산 금정구 남산냇길 30 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 남산냇길 30부산 금정구 남산냇길 30(청룡동 50-8),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,남산냇길 30부산 금정구 남산냇길 30(청룡동 50-8)
4223,스타코프,부산 금정구 동부곡로 39 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 동부곡로 39부산 금정구 동부곡로 39 (저압수용가)(부곡동 624),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,동부곡로 39부산 금정구 동부곡로 39 (저압수용가)(부곡동 624)
4224,스타코프,부산 금정구 두실로7번길 78 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 두실로7번길 78부산 금정구 두실로7번길 78 (저압수용가)(구서동 167-82),해당 시설 정책에 따라 이용이 불가할 수 있습니다,두실로7번길 78부산 금정구 두실로7번길 78 (저압수용가)(구서동 167-82)
4225,스타코프,부산 금정구 서금로 94-3 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 서금로 94-3부산 금정구 서금로 94-3 (저압수용가)(금사동 58-15),해당 시설 정책에 따라 이용이 불가할 수 있습니다,서금로 94-3부산 금정구 서금로 94-3 (저압수용가)(금사동 58-15)
4226,스타코프,부산 기장군 기장읍 원죽길 13-1 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 (저압수용가)(죽성리 729),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 (저압수용가)(죽성리 729)
4227,스타코프,부산 기장군 기장읍 원죽길 13-1 (저압수용가),2,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 (저압수용가)(죽성리 729),해당 시설 정책에 따라 이용이 불가할 수 있습니다,기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 (저압수용가)(죽성리 729)
4228,스타코프,부산 기장군 일광면 해빛6로 65-3 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 해빛6로 65-3부산 기장군 일광면 해빛6로 65-3 (저압수용가)(삼성리 846-6),해당 시설 정책에 따라 이용이 불가할 수 있습니다,일광면 해빛6로 65-3부산 기장군 일광면 해빛6로 65-3 (저압수용가)(삼성리 846-6)
4229,스타코프,부산 기장군 정관읍 월평2길 54-1 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 월평2길 54-1부산 기장군 정관읍 월평2길 54-1(월평리 239),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,정관읍 월평2길 54-1부산 기장군 정관읍 월평2길 54-1(월평리 239)
4230,스타코프,부산 기장군 철마면 송정2길 11 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 철마면 송정2길 11부산 기장군 철마면 송정2길 11 (저압수용가)(송정리 402-61),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,철마면 송정2길 11부산 기장군 철마면 송정2길 11 (저압수용가)(송정리 402-61)
4231,스타코프,부산 동래구 충렬대로446번가길 24 (저압수용가),1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로446번가길 24부산 동래구 충렬대로446번가길 24 (저압수용가)(안락동 144-16),해당 시설 정책에 따라 이용이 불가할 수 있습니다,충렬대로446번가길 24부산 동래구 충렬대로446번가길 24 (저압수용가)(안락동 144-16)
4232,스타코프,부산 부산진구 동평로127번길 60 (저압수용가),1,AC완속,부산광역시,부산진구,부산광역시 부산진구 동평로127번길 60부산 부산진구 동평로127번길 60 (저압수용가)(부암동 325-28),해당 시설 정책에 따라 이용이 불가할 수 있습니다, 동평로127번길 60부산 부산진구 동평로127번길 60 (저압수용가)(부암동 325-28)
4233,스타코프,부산 북구 가람로8번길 16-9 (저압수용가),1,AC완속,부산광역시,북구,부산광역시 북구 가람로8번길 16-9부산 북구 가람로8번길 16-9 (저압수용가)(구포동 1054-7),해당 시설 정책에 따라 이용이 불가할 수 있습니다.,람로8번길 16-9부산 북구 가람로8번길 16-9 (저압수용가)(구포동 1054-7)
4234,스타코프,부산 해운대구 우동1로71번길 9-9 (저압수용가),1,AC완속,부산광역시,해운대구,부산광역시 해운대구 우동1로71번길 9-9부산 해운대구 우동1로71번길 9-9 (저압수용가)(397-68 해운파크맨션),해당 시설 정책에 따라 이용이 불가할 수 있습니다., 우동1로71번길 9-9부산 해운대구 우동1로71번길 9-9 (저압수용가)(397-68 해운파크맨션)
4235,스타코프,부산금정우체국,1,AC완속,부산광역시,금정구,부산광역시 금정구 중앙대로1793번길 20부산금정우체국(420-16 부산금정우체국),해당 시설 정책에 따라 이용이 불가할 수 있습니다,중앙대로1793번길 20부산금정우체국(420-16 부산금정우체국)
4236,스타코프,부산시설공단 주차장,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 새싹로 174부산시설공단 주차장(340-4 부산시설공단),해당 시설 정책에 따라 이용이 불가할 수 있습니다., 새싹로 174부산시설공단 주차장(340-4 부산시설공단)
